Cq,0.8,0.9,0.95,0.99
1.5584667504943128,3,4,5,8
1.8153055493129493,3,5,6,9
2.0721443481315855,4,5,7,10
2.328983146950222,4,6,7,11
2.5858219457688585,5,6,8,12
2.842660744587495,5,7,9,14
3.0994995434061314,5,8,10,15
3.3563383422247677,6,8,11,16
3.613177141043404,6,9,11,17
3.87001593986204,7,9,12,18
4.126854738680677,7,10,13,20
